3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01
3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01
3.333333333333333148e-01 3.333333333333333148e-01 3.571428571428571508e-01 3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01
3.333333333333333148e-01 3.333333333333333148e-01 7.619047619047618625e-01 6.904761904761904656e-01 4.523809523809523836e-01 4.523809523809523836e-01
3.333333333333333148e-01 5.714285714285713969e-01 7.380952380952381375e-01 7.142857142857143016e-01 4.523809523809523836e-01 4.523809523809523836e-01
3.333333333333333148e-01 7.619047619047618625e-01 7.142857142857143016e-01 7.142857142857143016e-01 4.523809523809523836e-01 4.523809523809523836e-01
5.714285714285713969e-01 7.380952380952381375e-01 7.142857142857143016e-01 7.142857142857143016e-01 4.523809523809523836e-01 4.523809523809523836e-01
