3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01
3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01
3.619047619047618403e-01 3.619047619047618403e-01 3.809523809523809312e-01 3.619047619047618403e-01 3.619047619047618403e-01 3.619047619047618403e-01
3.619047619047618403e-01 3.619047619047618403e-01 7.619047619047618625e-01 7.809523809523809534e-01 7.238095238095236805e-01 7.238095238095236805e-01
3.619047619047618403e-01 5.714285714285713969e-01 7.428571428571428825e-01 8.285714285714285143e-01 7.238095238095236805e-01 7.238095238095236805e-01
3.619047619047618403e-01 7.714285714285713524e-01 7.333333333333333925e-01 8.285714285714285143e-01 7.238095238095236805e-01 7.238095238095236805e-01
5.714285714285713969e-01 7.428571428571428825e-01 7.714285714285713524e-01 8.285714285714285143e-01 7.238095238095236805e-01 7.238095238095236805e-01
